21,17,0,2,0.030534351,0.8,0.002497191,0.048913043,0,0.694065177,0,0.010638298,0.046184739,US,freeloader
42,27,1,0,0.114503817,0.808,0.008740167,0.255434783,0,0.681497486,0.038461538,0.010638298,0.092369478,US,freeloader
15,12,0,1,0.022900763,0.8,0.001872893,0.048913043,0,0.758298234,0,0.021276596,0.032128514,US,freeloader
23,19,1,4,0.038167939,1,0.001623174,0.032608696,0,0.552015374,0,0.063829787,0.048192771,US,freeloader
40,19,8,11,0.061068702,1,0.001623174,0.027173913,0,0.043400108,0,0.010638298,0.086345382,US,freeloader
85,73,2,2,0.152671756,0.8,0.066425272,0.217391304,0,0.674698576,0.019230769,0.042553191,0.236947791,US,freeloader
27,22,2,1,0.076335878,0.856,0.002372331,0.081521739,0,0.735658054,0,0.053191489,0.058232932,US,freeloader
54,35,3,2,0.083969466,1,0.003870646,0.114130435,0,0.640462217,0.057692308,0.074468085,0.118473896,SG,freeloader
6,1,1,1,0.007633588,0.992,0.000374579,0.02173913,0,0.760334676,0.019230769,0.021276596,0.012048193,US,freeloader
11,10,0,6,0.015267176,0.8,0.001248595,0.016304348,0,0.416335755,0,0.010638298,0.024096386,GB,freeloader
97,83,3,3,0.190839695,0.808,0.094643526,0.190217391,0,0.632750624,0.019230769,0.053191489,0.279116466,US,freeloader
3,2,0,0,0.007633588,0.8,0.000374579,0.02173913,0,0.841845505,0,0.010638298,0.006024096,US,freeloader
8,0,1,1,0.015267176,0.8,0.000249719,0.027173913,0,0.757768974,0.038461538,0.021276596,0.016064257,US,freeloader
32,24,2,6,0.091603053,0.816,0.003371207,0.032608696,0,0.417370773,0.019230769,0.021276596,0.070281124,US,freeloader
16,15,0,0,0.022900763,0.8,0.002372331,0.097826087,0,0.791972553,0,0.031914894,0.034136546,US,freeloader
66,59,1,0,0.145038168,0.8,0.044949432,0.429347826,0,0.614204349,0,0.031914894,0.156626506,US,freeloader
20,18,0,1,0.030534351,0.8,0.003870646,0.065217391,0,0.753480816,0.019230769,0.053191489,0.044176707,US,freeloader
39,36,0,0,0.061068702,0.8,0.019478087,0.233695652,0,0.704967175,0.019230769,0.042553191,0.084337349,IN,freeloader
41,29,0,3,0.114503817,0.824,0.004370084,0.065217391,0,0.618830767,0.038461538,0.021276596,0.090361446,US,freeloader
1,0,0,1,0,0,0.000249719,0.010869565,0,0.782704285,0.019230769,0.010638298,0.002008032,US,freeloader
12,9,1,1,0.015267176,1,0.000624298,0.038043478,0,0.75505151,0.019230769,0.010638298,0.026104418,US,freeloader
40,15,6,3,0.061068702,1,0.001248595,0.065217391,0,0.596457547,0,0.010638298,0.088353414,US,freeloader
52,50,0,1,0.114503817,0.8,0.041827944,0.163043478,0,0.717026144,0,0.031914894,0.118473896,US,freeloader
21,18,3,7,0.030534351,1,0.001373455,0.02173913,0,0.358650434,0,0.021276596,0.046184739,US,freeloader
16,14,0,0,0.022900763,0.8,0.001997753,0.097826087,0,0.791178485,0,0.010638298,0.034136546,US,freeloader
4,4,0,1,0.007633588,0.8,0.000499438,0.016304348,0,0.773720247,0,0.010638298,0.008032129,US,freeloader
28,21,0,1,0.076335878,0.8,0.003496067,0.086956522,0,0.734520285,0.019230769,0.021276596,0.060240964,US,freeloader
40,42,3,1,0.083969466,0.832,0.006242977,0.125,0,0.725358708,0,0.031914894,0.088353414,US,freeloader
26,22,0,0,0.06870229,0.8,0.003995505,0.157608696,0,0.75116432,0.019230769,0.021276596,0.0562249,US,freeloader
10,9,0,1,0.015267176,1,0.000749157,0.032608696,0,0.766496652,0.019230769,0.021276596,0.022088353,US,freeloader
